,iid,pid,match,age,age_o,gender,race,race_o,field_cd,career_c,imprace,imprelig,samerace,int_corr
2663,196,229.0,0,25.0,28.0,0,4.0,2.0,7.0,2.0,1.0,6.0,0,-0.4
2664,196,230.0,0,25.0,42.0,0,4.0,2.0,7.0,2.0,1.0,6.0,0,0.57
2665,196,231.0,0,25.0,30.0,0,4.0,3.0,7.0,2.0,1.0,6.0,0,0.47
2666,196,232.0,0,25.0,31.0,0,4.0,2.0,7.0,2.0,1.0,6.0,0,0.32
2667,196,233.0,0,25.0,29.0,0,4.0,4.0,7.0,2.0,1.0,6.0,1,0.07
2668,197,214.0,0,24.0,23.0,0,6.0,2.0,13.0,7.0,2.0,1.0,0,-0.04
2669,197,215.0,0,24.0,26.0,0,6.0,4.0,13.0,7.0,2.0,1.0,0,0.32
2670,197,216.0,0,24.0,27.0,0,6.0,2.0,13.0,7.0,2.0,1.0,0,0.66
2671,197,217.0,1,24.0,26.0,0,6.0,2.0,13.0,7.0,2.0,1.0,0,0.35
2672,197,218.0,0,24.0,24.0,0,6.0,2.0,13.0,7.0,2.0,1.0,0,0.43
2673,197,219.0,0,24.0,26.0,0,6.0,2.0,13.0,7.0,2.0,1.0,0,0.6
2674,197,220.0,0,24.0,25.0,0,6.0,6.0,13.0,7.0,2.0,1.0,1,0.1
2675,197,221.0,0,24.0,27.0,0,6.0,4.0,13.0,7.0,2.0,1.0,0,0.12
2676,197,222.0,0,24.0,27.0,0,6.0,2.0,13.0,7.0,2.0,1.0,0,0.59
2677,197,223.0,0,24.0,28.0,0,6.0,2.0,13.0,7.0,2.0,1.0,0,0.34
2678,197,224.0,0,24.0,32.0,0,6.0,2.0,13.0,7.0,2.0,1.0,0,0.23
2679,197,225.0,0,24.0,28.0,0,6.0,3.0,13.0,7.0,2.0,1.0,0,0.11
2680,197,226.0,0,24.0,23.0,0,6.0,2.0,13.0,7.0,2.0,1.0,0,-0.02
2681,197,227.0,0,24.0,26.0,0,6.0,2.0,13.0,7.0,2.0,1.0,0,0.46
2682,197,228.0,0,24.0,24.0,0,6.0,4.0,13.0,7.0,2.0,1.0,0,0.63
2683,197,229.0,0,24.0,28.0,0,6.0,2.0,13.0,7.0,2.0,1.0,0,0.04
2684,197,230.0,0,24.0,42.0,0,6.0,2.0,13.0,7.0,2.0,1.0,0,0.35
2685,197,231.0,1,24.0,30.0,0,6.0,3.0,13.0,7.0,2.0,1.0,0,0.43
2686,197,232.0,1,24.0,31.0,0,6.0,2.0,13.0,7.0,2.0,1.0,0,0.13
2687,197,233.0,0,24.0,29.0,0,6.0,4.0,13.0,7.0,2.0,1.0,0,0.18
2688,198,214.0,0,23.0,23.0,0,4.0,2.0,13.0,7.0,8.0,5.0,0,0.07
2689,198,215.0,0,23.0,26.0,0,4.0,4.0,13.0,7.0,8.0,5.0,1,-0.36
2690,198,216.0,0,23.0,27.0,0,4.0,2.0,13.0,7.0,8.0,5.0,0,-0.22
2691,198,217.0,0,23.0,26.0,0,4.0,2.0,13.0,7.0,8.0,5.0,0,0.13
2692,198,218.0,0,23.0,24.0,0,4.0,2.0,13.0,7.0,8.0,5.0,0,0.15
2693,198,219.0,0,23.0,26.0,0,4.0,2.0,13.0,7.0,8.0,5.0,0,-0.12
2694,198,220.0,0,23.0,25.0,0,4.0,6.0,13.0,7.0,8.0,5.0,0,-0.24
2695,198,221.0,0,23.0,27.0,0,4.0,4.0,13.0,7.0,8.0,5.0,1,0.05
2696,198,222.0,0,23.0,27.0,0,4.0,2.0,13.0,7.0,8.0,5.0,0,0.0
2697,198,223.0,0,23.0,28.0,0,4.0,2.0,13.0,7.0,8.0,5.0,0,-0.45
2698,198,224.0,0,23.0,32.0,0,4.0,2.0,13.0,7.0,8.0,5.0,0,-0.46
2699,198,225.0,0,23.0,28.0,0,4.0,3.0,13.0,7.0,8.0,5.0,0,0.11
2700,198,226.0,0,23.0,23.0,0,4.0,2.0,13.0,7.0,8.0,5.0,0,-0.07
2701,198,227.0,0,23.0,26.0,0,4.0,2.0,13.0,7.0,8.0,5.0,0,-0.2
2702,198,228.0,0,23.0,24.0,0,4.0,4.0,13.0,7.0,8.0,5.0,1,0.02
2703,198,229.0,0,23.0,28.0,0,4.0,2.0,13.0,7.0,8.0,5.0,0,-0.43
2704,198,230.0,0,23.0,42.0,0,4.0,2.0,13.0,7.0,8.0,5.0,0,0.4
2705,198,231.0,0,23.0,30.0,0,4.0,3.0,13.0,7.0,8.0,5.0,0,0.04
2706,198,232.0,0,23.0,31.0,0,4.0,2.0,13.0,7.0,8.0,5.0,0,0.03
2707,198,233.0,0,23.0,29.0,0,4.0,4.0,13.0,7.0,8.0,5.0,1,0.44
2708,199,214.0,0,30.0,23.0,0,2.0,2.0,7.0,2.0,2.0,1.0,1,0.46
2709,199,215.0,1,30.0,26.0,0,2.0,4.0,7.0,2.0,2.0,1.0,0,0.49
2710,199,216.0,0,30.0,27.0,0,2.0,2.0,7.0,2.0,2.0,1.0,1,0.31
2711,199,217.0,1,30.0,26.0,0,2.0,2.0,7.0,2.0,2.0,1.0,1,0.18
2712,199,218.0,0,30.0,24.0,0,2.0,2.0,7.0,2.0,2.0,1.0,1,0.42
2713,199,219.0,1,30.0,26.0,0,2.0,2.0,7.0,2.0,2.0,1.0,1,0.6
2714,199,220.0,0,30.0,25.0,0,2.0,6.0,7.0,2.0,2.0,1.0,0,0.23
2715,199,221.0,1,30.0,27.0,0,2.0,4.0,7.0,2.0,2.0,1.0,0,0.29
2716,199,222.0,0,30.0,27.0,0,2.0,2.0,7.0,2.0,2.0,1.0,1,0.47
2717,199,223.0,0,30.0,28.0,0,2.0,2.0,7.0,2.0,2.0,1.0,1,0.29
2718,199,224.0,0,30.0,32.0,0,2.0,2.0,7.0,2.0,2.0,1.0,1,0.38
2719,199,225.0,0,30.0,28.0,0,2.0,3.0,7.0,2.0,2.0,1.0,0,0.08
2720,199,226.0,1,30.0,23.0,0,2.0,2.0,7.0,2.0,2.0,1.0,1,0.45
2721,199,227.0,0,30.0,26.0,0,2.0,2.0,7.0,2.0,2.0,1.0,1,0.65
2722,199,228.0,0,30.0,24.0,0,2.0,4.0,7.0,2.0,2.0,1.0,0,0.02
2723,199,229.0,0,30.0,28.0,0,2.0,2.0,7.0,2.0,2.0,1.0,1,0.13
2724,199,230.0,0,30.0,42.0,0,2.0,2.0,7.0,2.0,2.0,1.0,1,0.1
2725,199,231.0,0,30.0,30.0,0,2.0,3.0,7.0,2.0,2.0,1.0,0,0.39
2726,199,232.0,0,30.0,31.0,0,2.0,2.0,7.0,2.0,2.0,1.0,1,0.37
2727,199,233.0,0,30.0,29.0,0,2.0,4.0,7.0,2.0,2.0,1.0,0,-0.23
2728,200,214.0,0,25.0,23.0,0,2.0,2.0,8.0,9.0,1.0,1.0,1,0.59
2729,200,215.0,0,25.0,26.0,0,2.0,4.0,8.0,9.0,1.0,1.0,0,-0.08
2730,200,216.0,0,25.0,27.0,0,2.0,2.0,8.0,9.0,1.0,1.0,1,0.15
2731,200,217.0,1,25.0,26.0,0,2.0,2.0,8.0,9.0,1.0,1.0,1,0.65
2732,200,218.0,0,25.0,24.0,0,2.0,2.0,8.0,9.0,1.0,1.0,1,0.69
2733,200,219.0,0,25.0,26.0,0,2.0,2.0,8.0,9.0,1.0,1.0,1,0.76
2734,200,220.0,0,25.0,25.0,0,2.0,6.0,8.0,9.0,1.0,1.0,0,0.44
2735,200,221.0,0,25.0,27.0,0,2.0,4.0,8.0,9.0,1.0,1.0,0,-0.07
2736,200,222.0,0,25.0,27.0,0,2.0,2.0,8.0,9.0,1.0,1.0,1,0.71
2737,200,223.0,0,25.0,28.0,0,2.0,2.0,8.0,9.0,1.0,1.0,1,0.18
2738,200,224.0,1,25.0,32.0,0,2.0,2.0,8.0,9.0,1.0,1.0,1,0.38
2739,200,225.0,0,25.0,28.0,0,2.0,3.0,8.0,9.0,1.0,1.0,0,0.38
2740,200,226.0,0,25.0,23.0,0,2.0,2.0,8.0,9.0,1.0,1.0,1,0.41
2741,200,227.0,0,25.0,26.0,0,2.0,2.0,8.0,9.0,1.0,1.0,1,-0.02
2742,200,228.0,0,25.0,24.0,0,2.0,4.0,8.0,9.0,1.0,1.0,0,0.61
2743,200,229.0,1,25.0,28.0,0,2.0,2.0,8.0,9.0,1.0,1.0,1,0.32
2744,200,230.0,0,25.0,42.0,0,2.0,2.0,8.0,9.0,1.0,1.0,1,0.06
2745,200,231.0,0,25.0,30.0,0,2.0,3.0,8.0,9.0,1.0,1.0,0,0.82
2746,200,232.0,0,25.0,31.0,0,2.0,2.0,8.0,9.0,1.0,1.0,1,0.72
2747,200,233.0,0,25.0,29.0,0,2.0,4.0,8.0,9.0,1.0,1.0,0,-0.08
2748,201,214.0,0,25.0,23.0,0,2.0,2.0,8.0,7.0,8.0,8.0,1,0.21
2749,201,215.0,0,25.0,26.0,0,2.0,4.0,8.0,7.0,8.0,8.0,0,0.41
2750,201,216.0,0,25.0,27.0,0,2.0,2.0,8.0,7.0,8.0,8.0,1,-0.33
2751,201,217.0,0,25.0,26.0,0,2.0,2.0,8.0,7.0,8.0,8.0,1,-0.43
2752,201,218.0,0,25.0,24.0,0,2.0,2.0,8.0,7.0,8.0,8.0,1,-0.24
2753,201,219.0,0,25.0,26.0,0,2.0,2.0,8.0,7.0,8.0,8.0,1,-0.12
2754,201,220.0,0,25.0,25.0,0,2.0,6.0,8.0,7.0,8.0,8.0,0,0.13
2755,201,221.0,0,25.0,27.0,0,2.0,4.0,8.0,7.0,8.0,8.0,0,-0.23
2756,201,222.0,0,25.0,27.0,0,2.0,2.0,8.0,7.0,8.0,8.0,1,-0.41
2757,201,223.0,0,25.0,28.0,0,2.0,2.0,8.0,7.0,8.0,8.0,1,-0.07
2758,201,224.0,0,25.0,32.0,0,2.0,2.0,8.0,7.0,8.0,8.0,1,0.02
2759,201,225.0,0,25.0,28.0,0,2.0,3.0,8.0,7.0,8.0,8.0,0,-0.25
2760,201,226.0,0,25.0,23.0,0,2.0,2.0,8.0,7.0,8.0,8.0,1,0.19
2761,201,227.0,0,25.0,26.0,0,2.0,2.0,8.0,7.0,8.0,8.0,1,0.13
2762,201,228.0,0,25.0,24.0,0,2.0,4.0,8.0,7.0,8.0,8.0,0,-0.39
2763,201,229.0,0,25.0,28.0,0,2.0,2.0,8.0,7.0,8.0,8.0,1,0.47
2764,201,230.0,1,25.0,42.0,0,2.0,2.0,8.0,7.0,8.0,8.0,1,-0.83
2765,201,231.0,0,25.0,30.0,0,2.0,3.0,8.0,7.0,8.0,8.0,0,-0.34
2766,201,232.0,0,25.0,31.0,0,2.0,2.0,8.0,7.0,8.0,8.0,1,-0.18
2767,201,233.0,0,25.0,29.0,0,2.0,4.0,8.0,7.0,8.0,8.0,0,0.28
2768,202,214.0,0,22.0,23.0,0,2.0,2.0,2.0,2.0,8.0,5.0,1,0.16
2769,202,215.0,0,22.0,26.0,0,2.0,4.0,2.0,2.0,8.0,5.0,0,0.43
2770,202,216.0,0,22.0,27.0,0,2.0,2.0,2.0,2.0,8.0,5.0,1,0.05
2771,202,217.0,1,22.0,26.0,0,2.0,2.0,2.0,2.0,8.0,5.0,1,0.08
2772,202,218.0,0,22.0,24.0,0,2.0,2.0,2.0,2.0,8.0,5.0,1,-0.03
2773,202,219.0,0,22.0,26.0,0,2.0,2.0,2.0,2.0,8.0,5.0,1,0.27
2774,202,220.0,0,22.0,25.0,0,2.0,6.0,2.0,2.0,8.0,5.0,0,-0.15
2775,202,221.0,0,22.0,27.0,0,2.0,4.0,2.0,2.0,8.0,5.0,0,0.49
2776,202,222.0,0,22.0,27.0,0,2.0,2.0,2.0,2.0,8.0,5.0,1,0.02
2777,202,223.0,0,22.0,28.0,0,2.0,2.0,2.0,2.0,8.0,5.0,1,0.2
2778,202,224.0,0,22.0,32.0,0,2.0,2.0,2.0,2.0,8.0,5.0,1,0.09
2779,202,225.0,0,22.0,28.0,0,2.0,3.0,2.0,2.0,8.0,5.0,0,0.2
2780,202,226.0,0,22.0,23.0,0,2.0,2.0,2.0,2.0,8.0,5.0,1,0.5
2781,202,227.0,0,22.0,26.0,0,2.0,2.0,2.0,2.0,8.0,5.0,1,0.46
2782,202,228.0,0,22.0,24.0,0,2.0,4.0,2.0,2.0,8.0,5.0,0,-0.11
2783,202,229.0,0,22.0,28.0,0,2.0,2.0,2.0,2.0,8.0,5.0,1,0.46
2784,202,230.0,0,22.0,42.0,0,2.0,2.0,2.0,2.0,8.0,5.0,1,0.04
2785,202,231.0,0,22.0,30.0,0,2.0,3.0,2.0,2.0,8.0,5.0,0,0.24
2786,202,232.0,0,22.0,31.0,0,2.0,2.0,2.0,2.0,8.0,5.0,1,0.2
2787,202,233.0,1,22.0,29.0,0,2.0,4.0,2.0,2.0,8.0,5.0,0,0.09
2788,203,214.0,0,22.0,23.0,0,2.0,2.0,2.0,2.0,4.0,10.0,1,0.03
2789,203,215.0,0,22.0,26.0,0,2.0,4.0,2.0,2.0,4.0,10.0,0,0.43
2790,203,216.0,0,22.0,27.0,0,2.0,2.0,2.0,2.0,4.0,10.0,1,0.22
2791,203,217.0,0,22.0,26.0,0,2.0,2.0,2.0,2.0,4.0,10.0,1,0.06
2792,203,218.0,0,22.0,24.0,0,2.0,2.0,2.0,2.0,4.0,10.0,1,-0.25
2793,203,219.0,0,22.0,26.0,0,2.0,2.0,2.0,2.0,4.0,10.0,1,0.09
2794,203,220.0,0,22.0,25.0,0,2.0,6.0,2.0,2.0,4.0,10.0,0,-0.52
2795,203,221.0,0,22.0,27.0,0,2.0,4.0,2.0,2.0,4.0,10.0,0,0.39
2796,203,222.0,0,22.0,27.0,0,2.0,2.0,2.0,2.0,4.0,10.0,1,-0.04
2797,203,223.0,0,22.0,28.0,0,2.0,2.0,2.0,2.0,4.0,10.0,1,-0.05
2798,203,224.0,0,22.0,32.0,0,2.0,2.0,2.0,2.0,4.0,10.0,1,-0.07
2799,203,225.0,0,22.0,28.0,0,2.0,3.0,2.0,2.0,4.0,10.0,0,-0.18
2800,203,226.0,0,22.0,23.0,0,2.0,2.0,2.0,2.0,4.0,10.0,1,0.05
2801,203,227.0,0,22.0,26.0,0,2.0,2.0,2.0,2.0,4.0,10.0,1,0.35
2802,203,228.0,0,22.0,24.0,0,2.0,4.0,2.0,2.0,4.0,10.0,0,-0.01
2803,203,229.0,0,22.0,28.0,0,2.0,2.0,2.0,2.0,4.0,10.0,1,0.18
2804,203,230.0,0,22.0,42.0,0,2.0,2.0,2.0,2.0,4.0,10.0,1,0.36
2805,203,231.0,0,22.0,30.0,0,2.0,3.0,2.0,2.0,4.0,10.0,0,0.07
2806,203,232.0,0,22.0,31.0,0,2.0,2.0,2.0,2.0,4.0,10.0,1,-0.01
2807,203,233.0,0,22.0,29.0,0,2.0,4.0,2.0,2.0,4.0,10.0,0,0.02
2808,204,214.0,0,26.0,23.0,0,2.0,2.0,8.0,7.0,8.0,6.0,1,0.5
2809,204,215.0,0,26.0,26.0,0,2.0,4.0,8.0,7.0,8.0,6.0,0,0.48
2810,204,216.0,0,26.0,27.0,0,2.0,2.0,8.0,7.0,8.0,6.0,1,-0.08
2811,204,217.0,0,26.0,26.0,0,2.0,2.0,8.0,7.0,8.0,6.0,1,-0.02
2812,204,218.0,0,26.0,24.0,0,2.0,2.0,8.0,7.0,8.0,6.0,1,0.54
2813,204,219.0,0,26.0,26.0,0,2.0,2.0,8.0,7.0,8.0,6.0,1,0.53
2814,204,220.0,0,26.0,25.0,0,2.0,6.0,8.0,7.0,8.0,6.0,0,0.4
2815,204,221.0,0,26.0,27.0,0,2.0,4.0,8.0,7.0,8.0,6.0,0,0.02
2816,204,222.0,0,26.0,27.0,0,2.0,2.0,8.0,7.0,8.0,6.0,1,0.22
2817,204,223.0,0,26.0,28.0,0,2.0,2.0,8.0,7.0,8.0,6.0,1,0.14
2818,204,224.0,0,26.0,32.0,0,2.0,2.0,8.0,7.0,8.0,6.0,1,0.08
2819,204,225.0,0,26.0,28.0,0,2.0,3.0,8.0,7.0,8.0,6.0,0,0.08
2820,204,226.0,0,26.0,23.0,0,2.0,2.0,8.0,7.0,8.0,6.0,1,0.53
2821,204,227.0,0,26.0,26.0,0,2.0,2.0,8.0,7.0,8.0,6.0,1,0.31
2822,204,228.0,0,26.0,24.0,0,2.0,4.0,8.0,7.0,8.0,6.0,0,-0.08
2823,204,229.0,0,26.0,28.0,0,2.0,2.0,8.0,7.0,8.0,6.0,1,0.09
2824,204,230.0,0,26.0,42.0,0,2.0,2.0,8.0,7.0,8.0,6.0,1,0.01
2825,204,231.0,0,26.0,30.0,0,2.0,3.0,8.0,7.0,8.0,6.0,0,0.24
2826,204,232.0,0,26.0,31.0,0,2.0,2.0,8.0,7.0,8.0,6.0,1,0.23
2827,204,233.0,0,26.0,29.0,0,2.0,4.0,8.0,7.0,8.0,6.0,0,-0.17
2828,205,214.0,0,23.0,23.0,0,2.0,2.0,10.0,2.0,5.0,5.0,1,0.32
2829,205,215.0,0,23.0,26.0,0,2.0,4.0,10.0,2.0,5.0,5.0,0,0.32
2830,205,216.0,0,23.0,27.0,0,2.0,2.0,10.0,2.0,5.0,5.0,1,0.39
2831,205,217.0,0,23.0,26.0,0,2.0,2.0,10.0,2.0,5.0,5.0,1,0.45
2832,205,218.0,0,23.0,24.0,0,2.0,2.0,10.0,2.0,5.0,5.0,1,0.59
2833,205,219.0,0,23.0,26.0,0,2.0,2.0,10.0,2.0,5.0,5.0,1,0.66
2834,205,220.0,1,23.0,25.0,0,2.0,6.0,10.0,2.0,5.0,5.0,0,0.52
2835,205,221.0,1,23.0,27.0,0,2.0,4.0,10.0,2.0,5.0,5.0,0,0.22
2836,205,222.0,0,23.0,27.0,0,2.0,2.0,10.0,2.0,5.0,5.0,1,0.59
2837,205,223.0,0,23.0,28.0,0,2.0,2.0,10.0,2.0,5.0,5.0,1,0.56
2838,205,224.0,0,23.0,32.0,0,2.0,2.0,10.0,2.0,5.0,5.0,1,0.54
2839,205,225.0,0,23.0,28.0,0,2.0,3.0,10.0,2.0,5.0,5.0,0,0.35
2840,205,226.0,0,23.0,23.0,0,2.0,2.0,10.0,2.0,5.0,5.0,1,0.36
2841,205,227.0,0,23.0,26.0,0,2.0,2.0,10.0,2.0,5.0,5.0,1,0.28
2842,205,228.0,0,23.0,24.0,0,2.0,4.0,10.0,2.0,5.0,5.0,0,0.64
2843,205,229.0,0,23.0,28.0,0,2.0,2.0,10.0,2.0,5.0,5.0,1,0.55
2844,205,230.0,0,23.0,42.0,0,2.0,2.0,10.0,2.0,5.0,5.0,1,0.08
2845,205,231.0,0,23.0,30.0,0,2.0,3.0,10.0,2.0,5.0,5.0,0,0.71
2846,205,232.0,0,23.0,31.0,0,2.0,2.0,10.0,2.0,5.0,5.0,1,0.68
2847,205,233.0,0,23.0,29.0,0,2.0,4.0,10.0,2.0,5.0,5.0,0,-0.19
2848,206,214.0,0,31.0,23.0,0,1.0,2.0,8.0,9.0,2.0,2.0,0,0.0
2849,206,215.0,0,31.0,26.0,0,1.0,4.0,8.0,9.0,2.0,2.0,0,0.01
2850,206,216.0,0,31.0,27.0,0,1.0,2.0,8.0,9.0,2.0,2.0,0,0.5
2851,206,217.0,0,31.0,26.0,0,1.0,2.0,8.0,9.0,2.0,2.0,0,0.46
2852,206,218.0,1,31.0,24.0,0,1.0,2.0,8.0,9.0,2.0,2.0,0,0.32
2853,206,219.0,0,31.0,26.0,0,1.0,2.0,8.0,9.0,2.0,2.0,0,0.49
2854,206,220.0,1,31.0,25.0,0,1.0,6.0,8.0,9.0,2.0,2.0,0,0.49
2855,206,221.0,1,31.0,27.0,0,1.0,4.0,8.0,9.0,2.0,2.0,0,0.29
2856,206,222.0,0,31.0,27.0,0,1.0,2.0,8.0,9.0,2.0,2.0,0,0.65
2857,206,223.0,1,31.0,28.0,0,1.0,2.0,8.0,9.0,2.0,2.0,0,0.31
2858,206,224.0,1,31.0,32.0,0,1.0,2.0,8.0,9.0,2.0,2.0,0,0.59
2859,206,225.0,1,31.0,28.0,0,1.0,3.0,8.0,9.0,2.0,2.0,0,0.37
2860,206,226.0,0,31.0,23.0,0,1.0,2.0,8.0,9.0,2.0,2.0,0,0.03
2861,206,227.0,0,31.0,26.0,0,1.0,2.0,8.0,9.0,2.0,2.0,0,0.21
2862,206,228.0,0,31.0,24.0,0,1.0,4.0,8.0,9.0,2.0,2.0,0,0.85
2863,206,229.0,0,31.0,28.0,0,1.0,2.0,8.0,9.0,2.0,2.0,0,0.08
2864,206,230.0,1,31.0,42.0,0,1.0,2.0,8.0,9.0,2.0,2.0,0,0.09
2865,206,231.0,0,31.0,30.0,0,1.0,3.0,8.0,9.0,2.0,2.0,0,0.71
2866,206,232.0,0,31.0,31.0,0,1.0,2.0,8.0,9.0,2.0,2.0,0,0.46
2867,206,233.0,1,31.0,29.0,0,1.0,4.0,8.0,9.0,2.0,2.0,0,-0.21
2868,207,214.0,0,23.0,23.0,0,2.0,2.0,10.0,1.0,9.0,5.0,1,0.32
2869,207,215.0,0,23.0,26.0,0,2.0,4.0,10.0,1.0,9.0,5.0,0,0.36
2870,207,216.0,0,23.0,27.0,0,2.0,2.0,10.0,1.0,9.0,5.0,1,-0.4
2871,207,217.0,0,23.0,26.0,0,2.0,2.0,10.0,1.0,9.0,5.0,1,-0.38
2872,207,218.0,0,23.0,24.0,0,2.0,2.0,10.0,1.0,9.0,5.0,1,-0.02
2873,207,219.0,1,23.0,26.0,0,2.0,2.0,10.0,1.0,9.0,5.0,1,0.1
2874,207,220.0,0,23.0,25.0,0,2.0,6.0,10.0,1.0,9.0,5.0,0,-0.26
2875,207,221.0,0,23.0,27.0,0,2.0,4.0,10.0,1.0,9.0,5.0,0,0.0
2876,207,222.0,0,23.0,27.0,0,2.0,2.0,10.0,1.0,9.0,5.0,1,-0.36
2877,207,223.0,0,23.0,28.0,0,2.0,2.0,10.0,1.0,9.0,5.0,1,-0.25
2878,207,224.0,0,23.0,32.0,0,2.0,2.0,10.0,1.0,9.0,5.0,1,-0.36
2879,207,225.0,0,23.0,28.0,0,2.0,3.0,10.0,1.0,9.0,5.0,0,-0.02
2880,207,226.0,1,23.0,23.0,0,2.0,2.0,10.0,1.0,9.0,5.0,1,0.46
2881,207,227.0,1,23.0,26.0,0,2.0,2.0,10.0,1.0,9.0,5.0,1,0.24
2882,207,228.0,0,23.0,24.0,0,2.0,4.0,10.0,1.0,9.0,5.0,0,-0.56
2883,207,229.0,0,23.0,28.0,0,2.0,2.0,10.0,1.0,9.0,5.0,1,0.17
2884,207,230.0,0,23.0,42.0,0,2.0,2.0,10.0,1.0,9.0,5.0,1,-0.19
2885,207,231.0,0,23.0,30.0,0,2.0,3.0,10.0,1.0,9.0,5.0,0,-0.31
2886,207,232.0,0,23.0,31.0,0,2.0,2.0,10.0,1.0,9.0,5.0,1,-0.33
2887,207,233.0,0,23.0,29.0,0,2.0,4.0,10.0,1.0,9.0,5.0,0,0.5
2888,208,214.0,0,25.0,23.0,0,1.0,2.0,10.0,7.0,2.0,1.0,0,0.36
2889,208,215.0,1,25.0,26.0,0,1.0,4.0,10.0,7.0,2.0,1.0,0,-0.11
2890,208,216.0,0,25.0,27.0,0,1.0,2.0,10.0,7.0,2.0,1.0,0,0.05
2891,208,217.0,1,25.0,26.0,0,1.0,2.0,10.0,7.0,2.0,1.0,0,0.48
2892,208,218.0,0,25.0,24.0,0,1.0,2.0,10.0,7.0,2.0,1.0,0,0.9
2893,208,219.0,1,25.0,26.0,0,1.0,2.0,10.0,7.0,2.0,1.0,0,0.58
2894,208,220.0,1,25.0,25.0,0,1.0,6.0,10.0,7.0,2.0,1.0,0,0.54
2895,208,221.0,0,25.0,27.0,0,1.0,4.0,10.0,7.0,2.0,1.0,0,-0.17
2896,208,222.0,0,25.0,27.0,0,1.0,2.0,10.0,7.0,2.0,1.0,0,0.61
2897,208,223.0,0,25.0,28.0,0,1.0,2.0,10.0,7.0,2.0,1.0,0,0.15
2898,208,224.0,1,25.0,32.0,0,1.0,2.0,10.0,7.0,2.0,1.0,0,0.02
2899,208,225.0,0,25.0,28.0,0,1.0,3.0,10.0,7.0,2.0,1.0,0,0.32
2900,208,226.0,1,25.0,23.0,0,1.0,2.0,10.0,7.0,2.0,1.0,0,0.22
2901,208,227.0,1,25.0,26.0,0,1.0,2.0,10.0,7.0,2.0,1.0,0,-0.15
2902,208,228.0,0,25.0,24.0,0,1.0,4.0,10.0,7.0,2.0,1.0,0,0.53
2903,208,229.0,1,25.0,28.0,0,1.0,2.0,10.0,7.0,2.0,1.0,0,-0.11
2904,208,230.0,1,25.0,42.0,0,1.0,2.0,10.0,7.0,2.0,1.0,0,0.31
2905,208,231.0,1,25.0,30.0,0,1.0,3.0,10.0,7.0,2.0,1.0,0,0.62
2906,208,232.0,0,25.0,31.0,0,1.0,2.0,10.0,7.0,2.0,1.0,0,0.53
2907,208,233.0,1,25.0,29.0,0,1.0,4.0,10.0,7.0,2.0,1.0,0,-0.03
2908,209,214.0,0,28.0,23.0,0,1.0,2.0,13.0,7.0,7.0,3.0,0,0.13
2909,209,215.0,0,28.0,26.0,0,1.0,4.0,13.0,7.0,7.0,3.0,0,-0.13
2910,209,216.0,0,28.0,27.0,0,1.0,2.0,13.0,7.0,7.0,3.0,0,0.09
2911,209,217.0,0,28.0,26.0,0,1.0,2.0,13.0,7.0,7.0,3.0,0,0.29
2912,209,218.0,0,28.0,24.0,0,1.0,2.0,13.0,7.0,7.0,3.0,0,0.1
2913,209,219.0,0,28.0,26.0,0,1.0,2.0,13.0,7.0,7.0,3.0,0,0.33
2914,209,220.0,0,28.0,25.0,0,1.0,6.0,13.0,7.0,7.0,3.0,0,-0.18
2915,209,221.0,0,28.0,27.0,0,1.0,4.0,13.0,7.0,7.0,3.0,0,-0.01
2916,209,222.0,0,28.0,27.0,0,1.0,2.0,13.0,7.0,7.0,3.0,0,0.38
2917,209,223.0,0,28.0,28.0,0,1.0,2.0,13.0,7.0,7.0,3.0,0,-0.02
2918,209,224.0,0,28.0,32.0,0,1.0,2.0,13.0,7.0,7.0,3.0,0,0.16
2919,209,225.0,0,28.0,28.0,0,1.0,3.0,13.0,7.0,7.0,3.0,0,0.09
2920,209,226.0,0,28.0,23.0,0,1.0,2.0,13.0,7.0,7.0,3.0,0,0.1
2921,209,227.0,0,28.0,26.0,0,1.0,2.0,13.0,7.0,7.0,3.0,0,-0.03
2922,209,228.0,0,28.0,24.0,0,1.0,4.0,13.0,7.0,7.0,3.0,0,0.51
2923,209,229.0,0,28.0,28.0,0,1.0,2.0,13.0,7.0,7.0,3.0,0,-0.07
2924,209,230.0,0,28.0,42.0,0,1.0,2.0,13.0,7.0,7.0,3.0,0,0.0
2925,209,231.0,0,28.0,30.0,0,1.0,3.0,13.0,7.0,7.0,3.0,0,0.45
2926,209,232.0,0,28.0,31.0,0,1.0,2.0,13.0,7.0,7.0,3.0,0,0.32
2927,209,233.0,0,28.0,29.0,0,1.0,4.0,13.0,7.0,7.0,3.0,0,0.4
2928,210,214.0,1,29.0,23.0,0,2.0,2.0,10.0,2.0,10.0,4.0,1,0.41
2929,210,215.0,1,29.0,26.0,0,2.0,4.0,10.0,2.0,10.0,4.0,0,-0.01
2930,210,216.0,0,29.0,27.0,0,2.0,2.0,10.0,2.0,10.0,4.0,1,0.37
2931,210,217.0,0,29.0,26.0,0,2.0,2.0,10.0,2.0,10.0,4.0,1,0.69
2932,210,218.0,0,29.0,24.0,0,2.0,2.0,10.0,2.0,10.0,4.0,1,0.56
2933,210,219.0,0,29.0,26.0,0,2.0,2.0,10.0,2.0,10.0,4.0,1,0.57
2934,210,220.0,0,29.0,25.0,0,2.0,6.0,10.0,2.0,10.0,4.0,0,0.33
